0, 1, 0.25, 3,5.176470588235294
0, 6, 0.25, 3,17.19607843137255
0, 11, 0.25, 3,26.50980392156863
0, 16, 0.25, 3,38.05882352941177
0, 21, 0.25, 3,46.568627450980394
0, 26, 0.25, 3,60.568627450980394
0, 31, 0.25, 3,71.62745098039215
0, 36, 0.25, 3,79.74509803921569
0, 41, 0.25, 3,94.0
0, 46, 0.25, 3,105.2156862745098
0, 51, 0.25, 3,115.92156862745098
0, 56, 0.25, 3,123.0
0, 61, 0.25, 3,135.41176470588235
0, 66, 0.25, 3,145.41176470588235
0, 71, 0.25, 3,156.62745098039215
0, 76, 0.25, 3,170.5686274509804
0, 81, 0.25, 3,176.7843137254902
0, 86, 0.25, 3,188.05882352941177
0, 91, 0.25, 3,198.7450980392157
0, 96, 0.25, 3,209.58823529411765
0, 101, 0.25, 3,219.92156862745097
0, 106, 0.25, 3,227.09803921568627
0, 111, 0.25, 3,245.8235294117647
0, 116, 0.25, 3,254.49019607843138
0, 121, 0.25, 3,262.05882352941177
0, 126, 0.25, 3,277.9019607843137
0, 131, 0.25, 3,289.62745098039215
0, 136, 0.25, 3,295.9019607843137
0, 141, 0.25, 3,310.84313725490193
0, 146, 0.25, 3,320.47058823529414
0, 151, 0.25, 3,323.8627450980392
0, 156, 0.25, 3,336.8235294117647
0, 161, 0.25, 3,355.5098039215686
0, 166, 0.25, 3,363.5882352941176
0, 171, 0.25, 3,377.54901960784315
0, 176, 0.25, 3,383.4117647058824
0, 181, 0.25, 3,393.37254901960785
0, 186, 0.25, 3,406.3137254901961
0, 191, 0.25, 3,407.3333333333333
0, 196, 0.25, 3,424.98039215686276
1, 1, 0.25, 3,5.803921568627451
1, 6, 0.25, 3,16.45098039215686
1, 11, 0.25, 3,28.84313725490196
1, 16, 0.25, 3,41.11764705882353
1, 21, 0.25, 3,55.01960784313726
1, 26, 0.25, 3,64.96078431372548
1, 31, 0.25, 3,77.76470588235294
1, 36, 0.25, 3,88.13725490196079
1, 41, 0.25, 3,102.70588235294117
1, 46, 0.25, 3,110.01960784313725
1, 51, 0.25, 3,120.50980392156863
1, 56, 0.25, 3,131.27450980392157
1, 61, 0.25, 3,145.0
1, 66, 0.25, 3,160.31372549019608
1, 71, 0.25, 3,172.6078431372549
1, 76, 0.25, 3,176.84313725490196
1, 81, 0.25, 3,190.64705882352942
1, 86, 0.25, 3,205.13725490196077
1, 91, 0.25, 3,219.6078431372549
1, 96, 0.25, 3,231.98039215686273
1, 101, 0.25, 3,235.84313725490196
1, 106, 0.25, 3,248.33333333333334
1, 111, 0.25, 3,263.52941176470586
1, 116, 0.25, 3,265.4901960784314
1, 121, 0.25, 3,282.94117647058823
1, 126, 0.25, 3,300.52941176470586
1, 131, 0.25, 3,307.6862745098039
1, 136, 0.25, 3,317.47058823529414
1, 141, 0.25, 3,335.2352941176471
1, 146, 0.25, 3,345.6862745098039
1, 151, 0.25, 3,354.2156862745098
1, 156, 0.25, 3,371.2549019607843
1, 161, 0.25, 3,371.5098039215686
1, 166, 0.25, 3,386.45098039215685
1, 171, 0.25, 3,401.29411764705884
1, 176, 0.25, 3,416.03921568627453
1, 181, 0.25, 3,419.1372549019608
1, 186, 0.25, 3,434.72549019607845
1, 191, 0.25, 3,445.01960784313724
1, 196, 0.25, 3,458.7843137254902
