0, 1, 0.25, 4,5.714285714285714
0, 1, 0.5, 4,4.333333333333333
0, 1, 0.75, 4,5.619047619047619
0, 6, 0.25, 4,15.904761904761905
0, 6, 0.5, 4,22.714285714285715
0, 6, 0.75, 4,30.19047619047619
0, 11, 0.25, 4,28.857142857142858
0, 11, 0.5, 4,43.714285714285715
0, 11, 0.75, 4,49.333333333333336
0, 16, 0.25, 4,34.95238095238095
0, 16, 0.5, 4,53.61904761904762
0, 16, 0.75, 4,70.66666666666667
0, 21, 0.25, 4,48.523809523809526
0, 21, 0.5, 4,74.28571428571429
0, 21, 0.75, 4,96.23809523809524
0, 26, 0.25, 4,55.38095238095238
0, 26, 0.5, 4,92.14285714285714
0, 26, 0.75, 4,121.47619047619048
0, 31, 0.25, 4,65.85714285714286
0, 31, 0.5, 4,103.0952380952381
0, 31, 0.75, 4,142.76190476190476
0, 36, 0.25, 4,78.38095238095238
0, 36, 0.5, 4,124.85714285714286
0, 36, 0.75, 4,159.9047619047619
0, 41, 0.25, 4,89.38095238095238
0, 41, 0.5, 4,147.1904761904762
0, 41, 0.75, 4,187.0952380952381
0, 46, 0.25, 4,96.0952380952381
0, 46, 0.5, 4,161.0
0, 46, 0.75, 4,210.61904761904762
1, 1, 0.25, 4,7.190476190476191
1, 1, 0.5, 4,4.142857142857143
1, 1, 0.75, 4,6.476190476190476
1, 6, 0.25, 4,18.285714285714285
1, 6, 0.5, 4,21.761904761904763
1, 6, 0.75, 4,28.523809523809526
1, 11, 0.25, 4,28.047619047619047
1, 11, 0.5, 4,43.714285714285715
1, 11, 0.75, 4,48.476190476190474
1, 16, 0.25, 4,40.142857142857146
1, 16, 0.5, 4,59.857142857142854
1, 16, 0.75, 4,76.0952380952381
1, 21, 0.25, 4,45.857142857142854
1, 21, 0.5, 4,68.57142857142857
1, 21, 0.75, 4,97.61904761904762
1, 26, 0.25, 4,57.285714285714285
1, 26, 0.5, 4,88.61904761904762
1, 26, 0.75, 4,122.42857142857143
1, 31, 0.25, 4,70.04761904761905
1, 31, 0.5, 4,104.85714285714286
1, 31, 0.75, 4,140.28571428571428
1, 36, 0.25, 4,82.04761904761905
1, 36, 0.5, 4,128.42857142857142
1, 36, 0.75, 4,164.61904761904762
1, 41, 0.25, 4,90.80952380952381
1, 41, 0.5, 4,145.0
1, 41, 0.75, 4,189.28571428571428
1, 46, 0.25, 4,108.23809523809524
1, 46, 0.5, 4,154.0952380952381
1, 46, 0.75, 4,206.38095238095238
